year,state,quarter,suppression,totalRX
2019,IN,4,T,0
2019,KY,1,F,174450
2019,KY,1,T,0
2019,KY,2,F,170528
2019,KY,2,T,0
2019,KY,3,F,170111
2019,KY,3,T,0
2019,KY,4,F,161323
2019,KY,4,T,0
2019,LA,1,F,169229
2019,LA,1,T,0
2019,LA,2,F,154789
2019,LA,2,T,0
2019,LA,3,F,152609
2019,LA,3,T,0
2019,LA,4,F,142265
2019,LA,4,T,0
2019,MI,1,F,248124
2019,MI,1,T,0
2019,MI,2,F,243555
2019,MI,2,T,0
2019,MI,3,F,234137
2019,MI,3,T,0
2019,MI,4,F,219288
2019,MI,4,T,0
2019,MO,1,F,92477
2019,MO,1,T,0
2019,MO,2,F,89666
2019,MO,2,T,0
2019,MO,3,F,92818
2019,MO,3,T,0
2019,MO,4,F,84047
2019,MO,4,T,0
2019,MS,1,F,48511
2019,MS,1,T,0
2019,MS,2,F,47865
2019,MS,2,T,0
2019,MS,3,F,45343
2019,MS,3,T,0
2019,MS,4,F,39513
2019,MS,4,T,0
2019,NC,1,F,144119
2019,NC,1,T,0
2019,NC,2,F,120520
2019,NC,2,T,0
2019,NC,3,F,141524
2019,NC,3,T,0
2019,NC,4,F,132590
2019,NC,4,T,0
2019,NH,1,F,14060
2019,NH,1,T,0
2019,NH,2,F,11178
2019,NH,2,T,0
2019,NH,3,F,9573
2019,NH,3,T,0
2019,NH,4,F,7857
2019,NH,4,T,0
2019,NJ,1,F,123193
2019,NJ,1,T,0
2019,NJ,2,F,124912
2019,NJ,2,T,0
2019,NJ,3,F,123384
2019,NJ,3,T,0
2019,NJ,4,F,116588
2019,NJ,4,T,0
2019,NV,1,F,84276
2019,NV,1,T,0
2019,NV,2,F,79768
2019,NV,2,T,0
2019,NV,3,F,80828
2019,NV,3,T,0
2019,NV,4,F,78172
2019,NV,4,T,0
2019,NY,1,F,315448
2019,NY,1,T,0
2019,NY,2,F,288638
2019,NY,2,T,0
2019,NY,3,F,277746
2019,NY,3,T,0
2019,NY,4,F,263434
2019,NY,4,T,0
2019,OH,1,F,308527
2019,OH,1,T,0
2019,OH,2,F,306799
2019,OH,2,T,0
2019,OH,3,F,295213
2019,OH,3,T,0
2019,OH,4,F,272192
2019,OH,4,T,0
2019,OK,1,F,59855
2019,OK,1,T,0
2019,OK,2,F,60074
2019,OK,2,T,0
2019,OK,3,F,57357
2019,OK,3,T,0
2019,OK,4,F,54850
2019,OK,4,T,0
2019,PA,1,F,163391
2019,PA,1,T,0
2019,PA,2,F,155300
2019,PA,2,T,0
2019,PA,3,F,142157
2019,PA,3,T,0
2019,PA,4,F,132696
2019,PA,4,T,0
2019,SC,1,F,40175
